"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-31 04:09:43",1756613383514,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:43",1756613383514,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.feedback.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378492,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[Dashboard] Admin access verified, starting database queries","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378492,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378492,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378492,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: __Secure-next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378492,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[Dashboard] Starting admin access check","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","",-1
"2025-08-31 04:09:38",1756613378447,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",5059,"iad1",151,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z520CF17VKBD69AB73E6QA","R10mMbNsdfwu",1
"2025-08-31 04:09:38",1756613378239,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"ld8rk-1756613378228-030e0d19dac7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z5205ZYPZRPFD6H5XZN255","ir4ZwjfztFc8",-1
"2025-08-31 04:09:36",1756613376988,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AdminLayout] JWT verification result: GRANTED","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","",-1
"2025-08-31 04:09:36",1756613376988,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","",-1
"2025-08-31 04:09:36",1756613376988,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","",-1
"2025-08-31 04:09:36",1756613376988,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: __Secure-next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","",-1
"2025-08-31 04:09:36",1756613376988,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"iad1",-1,-1,"[AdminLayout] Checking admin access with direct JWT verification...","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","",-1
"2025-08-31 04:09:36",1756613376968,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",36,"iad1",155,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YY8F7YTHDJB5MZYTX5R","RSCv3nWZHEtb",1
"2025-08-31 04:09:36",1756613376768,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"5858r-1756613376762-a506c6c2be4c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_6HquZXbzenAJA19diFRfvyGBPfZs",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z51YR0VV5XVSHZWZTZ6F1Z","TbSLcQ0qjuYU",-1
"2025-08-31 03:58:50",1756612730386,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"Dashboard API error: {
  message: '\n' +
    'Invalid `prisma.user.count()` invocation:\n' +
    '\n' +
    '\n' +
    ""Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`\n"" +
    '\n' +
    'Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.',
  name: 'PrismaClientInitializationError',
  stack: 'PrismaClientInitializationError: \n' +
    'Invalid `prisma.user.count()` invocation:\n' +
    '\n' +
    '\n' +
    ""Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`\n"" +
    '\n' +
    'Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.\n' +
    '    at ei.handleRequestError (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:7583)\n' +
    '    at ei.handleAndLogRequestError (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:6608)\n' +
    '    at ei.request (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:6315)\n' +
    '    at async a (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:130:9551)\n' +
    '    at async Promise.all (index 0)\n' +
    '    at async x (/var/task/brd-prd-app/.next/server/app/api/admin/dashboard/route.js:1:9697)\n' +
    '    at async rN.do (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:5:21042)\n' +
    '    at async rN.handle (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:5:25860)\n' +
    '    at async k (/var/task/brd-prd-app/.next/server/app/api/admin/dashboard/route.js:1:13846)\n' +
    '    at async rN.handleResponse (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:1:105630)',
  timestamp: '2025-08-31T03:58:50.384Z'
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:50",1756612730386,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.findMany()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:50",1756612730386,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:50",1756612730386,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:50",1756612730383,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.feedback.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725361,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[Dashboard] Admin access verified, starting database queries","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725361,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725361,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725360,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725359,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[Dashboard] Starting admin access check","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","",-1
"2025-08-31 03:58:45",1756612725342,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",5032,"iad1",147,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2JYEMNZXTPS2AKPCFH6","js2yqlPXHdrZ",1
"2025-08-31 03:58:45",1756612725267,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"8874x-1756612725261-ae2731025cd7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E2GKRW6ZR5PN1HSEB29N","5cqRt56IxfvL",-1
"2025-08-31 03:58:44",1756612724052,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AdminLayout] JWT verification result: GRANTED","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","",-1
"2025-08-31 03:58:44",1756612724051,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","",-1
"2025-08-31 03:58:44",1756612724051,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","",-1
"2025-08-31 03:58:44",1756612724050,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","",-1
"2025-08-31 03:58:44",1756612724050,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AdminLayout] Checking admin access with direct JWT verification...","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","",-1
"2025-08-31 03:58:44",1756612724013,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",44,"iad1",161,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E19DXB2HS5AW3V0ZMN7C","kx8hnTk5yNIx",1
"2025-08-31 03:58:43",1756612723911,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"5wk57-1756612723906-c6be7f49aeb4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4E167FQGKPFDZWTMAGFJZ","Cz4RsriUPEKu",-1
